V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,523000,110045678,8074,3319,53420,https://www.youtube.com/watch?v=99FhT6tB4UE,4995,1186,6570,https://www.youtube.com/watch?v=xIO-DgEXF0Q,16994,8276,53420,https://www.youtube.com/watch?v=99FhT6tB4UE,31822,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53894657,16712,9205,61201,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6788,2905,16712,https://www.youtube.com/watch?v=5L-jVfCZRnE,19835,10314,61201,https://www.youtube.com/watch?v=LSPj9Vpo9dI,113048,27802,15043,53039,https://www.twitch.tv/videos/2334809819
664e1b310cf343b78623f99b31e40fae,397000,59140167,2868,2100,4929,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,2868,2100,4929,https://www.youtube.com/watch?v=DSnqUfY0Syw,17217,0,0,0,
5535c9524eb046c38e172ebfa06b302f,364000,99388945,13705,6226,116974,https://www.youtube.com/watch?v=4pDCwXxfudw,19419,10318,116974,https://www.youtube.com/watch?v=4pDCwXxfudw,8326,3950,37219,https://www.youtube.com/watch?v=aenFEtwviuA,71295,3328,914,6202,https://www.twitch.tv/videos/2353904292
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17470896,2792,1051,5217,https://www.youtube.com/watch?v=jEfBwTw7FGw,2792,1734,3048,https://www.youtube.com/watch?v=t2YgGVxRgTI,3035,869,5217,https://www.youtube.com/watch?v=jEfBwTw7FGw,55708,1304,1114,1521,https://www.twitch.tv/videos/2347498121
897400f2658a483286ca6acc927006ca,224000,33040196,2749,1281,32589,https://www.youtube.com/watch?v=CnHukLNDX70,2487,1236,6137,https://www.youtube.com/watch?v=FOi5Zf7tN9U,10396,7428,32589,https://www.youtube.com/watch?v=CnHukLNDX70,10069,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9002202,5733,358,8827,https://www.youtube.com/watch?v=OTZzHMWImxI,5733,358,8827,https://www.youtube.com/watch?v=OTZzHMWImxI,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,209000,47033914,11439,5587,61101,https://www.youtube.com/watch?v=rjmBnedZCWE,11223,4714,61101,https://www.youtube.com/watch?v=rjmBnedZCWE,19392,6179,35938,https://www.youtube.com/watch?v=1ldrg4Jc77o,52405,4520,1713,16384,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,200000,69112738,3758,1936,108174,https://www.youtube.com/watch?v=XFhZ__Yvbm8,1594,404,7556,https://www.youtube.com/watch?v=bT0asLvB3jE,6122,5314,108174,https://www.youtube.com/watch?v=XFhZ__Yvbm8,2051,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25804968,11156,1839,14849,https://www.youtube.com/watch?v=gLtpRVwkPKU,13632,2316,14400,https://www.youtube.com/watch?v=trMDyC8woWw,7716,831,14849,https://www.youtube.com/watch?v=gLtpRVwkPKU,13536,0,0,0,
