V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,524000,110357193,11233,2810,170479,https://www.youtube.com/watch?v=vG3wFoDu7-A,5108,394,6601,https://www.youtube.com/watch?v=xIO-DgEXF0Q,17887,11167,170479,https://www.youtube.com/watch?v=vG3wFoDu7-A,31843,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,54039852,19434,8511,64325,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6424,2407,17184,https://www.youtube.com/watch?v=5L-jVfCZRnE,21840,11387,64325,https://www.youtube.com/watch?v=LSPj9Vpo9dI,113259,32772,17249,53046,https://www.twitch.tv/videos/2334809819
664e1b310cf343b78623f99b31e40fae,397000,59177103,3252,1866,5639,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,3252,1866,5639,https://www.youtube.com/watch?v=DSnqUfY0Syw,17216,0,0,0,
5535c9524eb046c38e172ebfa06b302f,364000,99812941,15396,8065,124490,https://www.youtube.com/watch?v=4pDCwXxfudw,18421,8964,124490,https://www.youtube.com/watch?v=4pDCwXxfudw,11722,6440,69944,https://www.youtube.com/watch?v=ZzlXaH9jrTQ,71365,3328,904,6763,https://www.twitch.tv/videos/2356622337
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17484143,2651,1317,3627,https://www.youtube.com/watch?v=aIoJzqqqsaw,2564,1347,3117,https://www.youtube.com/watch?v=t2YgGVxRgTI,2738,670,3627,https://www.youtube.com/watch?v=aIoJzqqqsaw,55719,1466,1030,2079,https://www.twitch.tv/videos/2359468338
897400f2658a483286ca6acc927006ca,224000,33127630,2987,894,99947,https://www.youtube.com/watch?v=CnHukLNDX70,2497,825,6259,https://www.youtube.com/watch?v=FOi5Zf7tN9U,11892,6598,99947,https://www.youtube.com/watch?v=CnHukLNDX70,10075,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9007544,6056,1283,6056,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,6056,1283,6056,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,210000,47231727,12065,5505,61413,https://www.youtube.com/watch?v=rjmBnedZCWE,11254,5564,61413,https://www.youtube.com/watch?v=rjmBnedZCWE,16501,4793,38716,https://www.youtube.com/watch?v=1ldrg4Jc77o,52472,4781,2159,16387,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,200000,69344096,7812,1673,115473,https://www.youtube.com/watch?v=XFhZ__Yvbm8,2222,200,7803,https://www.youtube.com/watch?v=bT0asLvB3jE,18502,3580,115473,https://www.youtube.com/watch?v=XFhZ__Yvbm8,2051,0,0,0,
d837e8fda137492c9d77882b98ff863a,188000,43281531,33965,19534,354287,https://www.youtube.com/watch?v=cku1uqbS3qQ,25534,10531,43628,https://www.youtube.com/watch?v=OkM_Rjv7lAg,194801,71761,354287,https://www.youtube.com/watch?v=cku1uqbS3qQ,6927,0,0,0,
