V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,522000,109503280,6378,4638,442255,https://www.youtube.com/watch?v=PvNfqldUAmU,4376,3464,6378,https://www.youtube.com/watch?v=xIO-DgEXF0Q,49245,30349,442255,https://www.youtube.com/watch?v=PvNfqldUAmU,31794,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53340340,12206,4075,69630,https://www.youtube.com/watch?v=wpzPnSY00Pk,6687,4247,25648,https://www.youtube.com/watch?v=FqON_LuxC_k,13532,4075,69630,https://www.youtube.com/watch?v=wpzPnSY00Pk,112492,34366,13655,74400,https://www.twitch.tv/videos/2318715322
664e1b310cf343b78623f99b31e40fae,396000,59034981,1883,347,1883,https://www.youtube.com/watch?v=pntqzuxXvBI,0,0,0,,1883,347,1883,https://www.youtube.com/watch?v=pntqzuxXvBI,17228,0,0,0,
5535c9524eb046c38e172ebfa06b302f,362000,98192064,12629,4807,96084,https://www.youtube.com/watch?v=KKGNI5ZBSy0,20194,9653,96084,https://www.youtube.com/watch?v=KKGNI5ZBSy0,7559,2118,30599,https://www.youtube.com/watch?v=B7-WZK7Joow,71208,2144,955,7613,https://www.twitch.tv/videos/2329790837
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17432698,2660,1018,4478,https://www.youtube.com/watch?v=jEfBwTw7FGw,2536,375,3216,https://www.youtube.com/watch?v=kYoOlgrEyjw,3227,1740,4478,https://www.youtube.com/watch?v=jEfBwTw7FGw,55717,960,213,3017,https://www.twitch.tv/videos/2326274512
897400f2658a483286ca6acc927006ca,223000,32910116,2293,864,12700,https://www.youtube.com/watch?v=uXyug1iZkUE,2303,1535,6224,https://www.youtube.com/watch?v=akECjdBqqWw,2283,697,12700,https://www.youtube.com/watch?v=uXyug1iZkUE,10025,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,8986261,5008,2206,11441,https://www.youtube.com/watch?v=F0_zPOzqR6g,5008,2206,11441,https://www.youtube.com/watch?v=F0_zPOzqR6g,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,208000,46304657,11444,6480,55700,https://www.youtube.com/watch?v=rjmBnedZCWE,10825,6946,55700,https://www.youtube.com/watch?v=rjmBnedZCWE,11832,4102,24127,https://www.youtube.com/watch?v=wl3LI9h0FJg,52165,4775,2988,16316,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,199000,68648956,1826,1016,167624,https://www.youtube.com/watch?v=BHueOE7cMDU,1304,552,4614,https://www.youtube.com/watch?v=WHc9wqHR8P0,40881,7550,167624,https://www.youtube.com/watch?v=BHueOE7cMDU,2044,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25564626,7271,4533,20169,https://www.youtube.com/watch?v=6Qvts6Gxt0w,7022,3907,20169,https://www.youtube.com/watch?v=6Qvts6Gxt0w,9693,4533,14385,https://www.youtube.com/watch?v=gLtpRVwkPKU,13534,0,0,0,
265a18972d244affae35711cfd1f9931,170000,17073934,5367,2490,33363,https://www.youtube.com/watch?v=0yDygi54E1E,5367,3131,33363,https://www.youtube.com/watch?v=0yDygi54E1E,5977,2389,21341,https://www.youtube.com/watch?v=C2nrAUJCwJ8,10210,1168,387,1923,https://www.twitch.tv/videos/2321444268
d837e8fda137492c9d77882b98ff863a,166000,36619084,60499,18405,479968,https://www.youtube.com/watch?v=SSnCAPbPnlw,17613,11765,86163,https://www.youtube.com/watch?v=hMqd0gtWpjw,148047,78109,479968,https://www.youtube.com/watch?v=SSnCAPbPnlw,6126,1730,1379,2492,https://www.twitch.tv/videos/2336322112
e93bd1102e214cbaa71cc5b2e4a53595,162000,23924752,17864,7203,61152,https://www.youtube.com/watch?v=8184iqrNyC4,15248,6584,27343,https://www.youtube.com/watch?v=AL2AcVKsWz4,20613,8668,61152,https://www.youtube.com/watch?v=8184iqrNyC4,71820,28877,4504,40202,https://www.twitch.tv/videos/2317214744
21428cae24af4607bffe25cb2746daa6,145000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
c04f006e69e04000a68cd0c41f888eb2,144000,9645014,6892,2513,13451,https://www.youtube.com/watch?v=VVvogSxcv14,6838,2638,13451,https://www.youtube.com/watch?v=VVvogSxcv14,8939,1613,8939,https://www.youtube.com/watch?v=06ImEz9gUXQ,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,141000,13568765,3390,1888,8242,https://www.youtube.com/watch?v=APVj0u5I8UI,3738,2158,8242,https://www.youtube.com/watch?v=APVj0u5I8UI,3352,1162,4784,https://www.youtube.com/watch?v=TvpK27Yqbys,5490,0,0,0,
2741a90689f342548daad7f760b0a8f7,134000,31505557,54031,21490,125477,https://www.youtube.com/watch?v=dwl2eH0V3Is,21258,14846,37934,https://www.youtube.com/watch?v=2CeSagRGvXc,55312,29926,125477,https://www.youtube.com/watch?v=dwl2eH0V3Is,4467,4356,3679,7316,https://www.twitch.tv/videos/2338154344
bafb134fd2f849898d6242d1f5f683cc,134000,17745789,6118,3199,33201,https://www.youtube.com/watch?v=7roS42wkxlA,6358,2708,33201,https://www.youtube.com/watch?v=7roS42wkxlA,5878,3258,13222,https://www.youtube.com/watch?v=mvSWQep2aNY,35280,13536,6236,24491,https://www.twitch.tv/videos/2328808495
c82ab1b4f8f64d1f84cae4ce09aa0dea,132000,18227583,13105,10666,60194,https://www.youtube.com/watch?v=MOyZIAcJUB0,12987,10560,17817,https://www.youtube.com/watch?v=kS_h6kRMRVc,17885,13434,60194,https://www.youtube.com/watch?v=MOyZIAcJUB0,44988,20715,10060,38951,https://www.twitch.tv/videos/2325531039
