V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,524000,110221434,9990,3126,82675,https://www.youtube.com/watch?v=vG3wFoDu7-A,5055,716,6589,https://www.youtube.com/watch?v=xIO-DgEXF0Q,16518,11576,82675,https://www.youtube.com/watch?v=vG3wFoDu7-A,31832,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53999184,17928,7873,63341,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6816,2455,17011,https://www.youtube.com/watch?v=5L-jVfCZRnE,20206,12925,63341,https://www.youtube.com/watch?v=LSPj9Vpo9dI,113211,31390,17025,53042,https://www.twitch.tv/videos/2334809819
664e1b310cf343b78623f99b31e40fae,397000,59161598,3106,1982,5380,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,3106,1982,5380,https://www.youtube.com/watch?v=DSnqUfY0Syw,17216,0,0,0,
5535c9524eb046c38e172ebfa06b302f,364000,99651929,14638,7832,122179,https://www.youtube.com/watch?v=4pDCwXxfudw,18415,9473,122179,https://www.youtube.com/watch?v=4pDCwXxfudw,11350,5549,56410,https://www.youtube.com/watch?v=ZzlXaH9jrTQ,71349,3748,1047,6754,https://www.twitch.tv/videos/2356622337
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17480528,2706,1392,5297,https://www.youtube.com/watch?v=jEfBwTw7FGw,2508,1468,3103,https://www.youtube.com/watch?v=t2YgGVxRgTI,3138,656,5297,https://www.youtube.com/watch?v=jEfBwTw7FGw,55709,1370,984,1522,https://www.twitch.tv/videos/2347498121
897400f2658a483286ca6acc927006ca,224000,33096303,2963,1015,76831,https://www.youtube.com/watch?v=CnHukLNDX70,2470,1010,6202,https://www.youtube.com/watch?v=FOi5Zf7tN9U,11465,7100,76831,https://www.youtube.com/watch?v=CnHukLNDX70,10072,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9005281,5933,1641,5933,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,5933,1641,5933,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,210000,47138361,11827,5767,61288,https://www.youtube.com/watch?v=rjmBnedZCWE,11243,5955,61288,https://www.youtube.com/watch?v=rjmBnedZCWE,20242,5580,37561,https://www.youtube.com/watch?v=1ldrg4Jc77o,52451,4923,2299,16386,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,200000,69270315,7420,2631,113042,https://www.youtube.com/watch?v=XFhZ__Yvbm8,1803,280,7747,https://www.youtube.com/watch?v=bT0asLvB3jE,17607,5430,113042,https://www.youtube.com/watch?v=XFhZ__Yvbm8,2050,0,0,0,
d837e8fda137492c9d77882b98ff863a,187000,42637932,33728,20252,348888,https://www.youtube.com/watch?v=cku1uqbS3qQ,25769,11124,42972,https://www.youtube.com/watch?v=OkM_Rjv7lAg,212533,82579,348888,https://www.youtube.com/watch?v=cku1uqbS3qQ,6885,0,0,0,
