V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,524000,110634076,19128,2920,252822,https://www.youtube.com/watch?v=vG3wFoDu7-A,4054,971,5233,https://www.youtube.com/watch?v=2VN-xc7tRgg,21081,10217,252822,https://www.youtube.com/watch?v=vG3wFoDu7-A,31846,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,54129671,18047,8833,64935,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6993,1756,17330,https://www.youtube.com/watch?v=5L-jVfCZRnE,20987,10561,64935,https://www.youtube.com/watch?v=LSPj9Vpo9dI,113396,31371,15655,46463,https://www.twitch.tv/videos/2353028026
664e1b310cf343b78623f99b31e40fae,397000,59201458,3477,1643,6059,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,3477,1643,6059,https://www.youtube.com/watch?v=DSnqUfY0Syw,17215,0,0,0,
5535c9524eb046c38e172ebfa06b302f,365000,100076454,14918,8142,126645,https://www.youtube.com/watch?v=4pDCwXxfudw,18589,9354,126645,https://www.youtube.com/watch?v=4pDCwXxfudw,12227,7051,77639,https://www.youtube.com/watch?v=ZzlXaH9jrTQ,71384,2506,1067,6771,https://www.twitch.tv/videos/2356622337
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17492181,2690,1205,3241,https://www.youtube.com/watch?v=Q9ZcbvMSE7k,2723,1235,3241,https://www.youtube.com/watch?v=Q9ZcbvMSE7k,2301,837,2784,https://www.youtube.com/watch?v=MwKRtEmZSCs,55719,1382,764,2133,https://www.twitch.tv/videos/2359468338
897400f2658a483286ca6acc927006ca,224000,33143807,2510,860,105006,https://www.youtube.com/watch?v=CnHukLNDX70,2143,693,3020,https://www.youtube.com/watch?v=aytlxYNQMgM,5735,2303,105006,https://www.youtube.com/watch?v=CnHukLNDX70,10088,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9010728,6269,689,6269,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,6269,689,6269,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,210000,47313738,11848,4845,61586,https://www.youtube.com/watch?v=rjmBnedZCWE,10999,4883,61586,https://www.youtube.com/watch?v=rjmBnedZCWE,13860,3906,32849,https://www.youtube.com/watch?v=syHumkz3ux8,52472,4781,1899,16388,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,201000,69465458,7927,1774,92084,https://www.youtube.com/watch?v=tiYzuzsMnLQ,4710,755,7927,https://www.youtube.com/watch?v=bT0asLvB3jE,8470,3250,92084,https://www.youtube.com/watch?v=tiYzuzsMnLQ,2051,0,0,0,
d837e8fda137492c9d77882b98ff863a,191000,44158548,33152,18273,364612,https://www.youtube.com/watch?v=cku1uqbS3qQ,25779,10484,60657,https://www.youtube.com/watch?v=l0cs5vOUsY0,179604,78326,364612,https://www.youtube.com/watch?v=cku1uqbS3qQ,7075,0,0,0,
