V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,524000,110357193,12200,3607,214063,https://www.youtube.com/watch?v=vG3wFoDu7-A,4872,783,5219,https://www.youtube.com/watch?v=2VN-xc7tRgg,19142,11081,214063,https://www.youtube.com/watch?v=vG3wFoDu7-A,31844,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,54039852,19155,9610,64562,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6428,2225,17220,https://www.youtube.com/watch?v=5L-jVfCZRnE,21627,10371,64562,https://www.youtube.com/watch?v=LSPj9Vpo9dI,113309,31550,18075,46434,https://www.twitch.tv/videos/2353028026
664e1b310cf343b78623f99b31e40fae,397000,59177103,3315,1832,5759,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,3315,1832,5759,https://www.youtube.com/watch?v=DSnqUfY0Syw,17214,0,0,0,
5535c9524eb046c38e172ebfa06b302f,364000,99812941,16155,8105,125031,https://www.youtube.com/watch?v=4pDCwXxfudw,18486,8352,125031,https://www.youtube.com/watch?v=4pDCwXxfudw,12543,7086,73034,https://www.youtube.com/watch?v=ZzlXaH9jrTQ,71372,2981,975,6768,https://www.twitch.tv/videos/2356622337
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17484143,2746,1288,3668,https://www.youtube.com/watch?v=aIoJzqqqsaw,2711,1351,3123,https://www.youtube.com/watch?v=t2YgGVxRgTI,2746,613,3668,https://www.youtube.com/watch?v=aIoJzqqqsaw,55722,1468,1002,2116,https://www.twitch.tv/videos/2359468338
897400f2658a483286ca6acc927006ca,224000,33127630,2994,851,102430,https://www.youtube.com/watch?v=CnHukLNDX70,2503,762,6280,https://www.youtube.com/watch?v=FOi5Zf7tN9U,12029,6416,102430,https://www.youtube.com/watch?v=CnHukLNDX70,10076,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9007544,6102,1162,6102,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,6102,1162,6102,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,210000,47231727,12069,5435,61475,https://www.youtube.com/watch?v=rjmBnedZCWE,11257,5536,61475,https://www.youtube.com/watch?v=rjmBnedZCWE,16674,4611,39092,https://www.youtube.com/watch?v=1ldrg4Jc77o,52469,4923,2163,16387,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,200000,69344096,7880,2177,87475,https://www.youtube.com/watch?v=tiYzuzsMnLQ,2630,255,7827,https://www.youtube.com/watch?v=bT0asLvB3jE,9365,4090,87475,https://www.youtube.com/watch?v=tiYzuzsMnLQ,2050,0,0,0,
d837e8fda137492c9d77882b98ff863a,189000,43281531,33568,19739,356347,https://www.youtube.com/watch?v=cku1uqbS3qQ,25609,10644,43806,https://www.youtube.com/watch?v=OkM_Rjv7lAg,209953,72401,356347,https://www.youtube.com/watch?v=cku1uqbS3qQ,6949,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25879980,8019,1457,17932,https://www.youtube.com/watch?v=trMDyC8woWw,8049,3248,17932,https://www.youtube.com/watch?v=trMDyC8woWw,8019,1457,8019,https://www.youtube.com/watch?v=-Ezfv6I7jAk,13538,0,0,0,
182da09d8d454f37a52ec546cbb35e39,179000,3351215,94843,71767,321079,https://www.youtube.com/watch?v=r8Rwh9biPKs,120385,103362,321079,https://www.youtube.com/watch?v=r8Rwh9biPKs,71303,54139,212935,https://www.youtube.com/watch?v=vKIlBL6EffA,0,0,0,0,
265a18972d244affae35711cfd1f9931,171000,17301453,2952,1378,17546,https://www.youtube.com/watch?v=sPR8xev5Whk,2639,1378,17546,https://www.youtube.com/watch?v=sPR8xev5Whk,3337,1457,8348,https://www.youtube.com/watch?v=TZEP5fPPTV8,10276,991,504,3463,https://www.twitch.tv/videos/2352171072
e93bd1102e214cbaa71cc5b2e4a53595,164000,24536076,17151,9257,42534,https://www.youtube.com/watch?v=kr9qtYIpz8Q,17239,9455,32986,https://www.youtube.com/watch?v=_Ni4UugmzOo,17063,6591,42534,https://www.youtube.com/watch?v=kr9qtYIpz8Q,72404,29262,13005,36012,https://www.twitch.tv/videos/2357567235
21428cae24af4607bffe25cb2746daa6,145000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
