V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,523000,109787127,8236,5035,473707,https://www.youtube.com/watch?v=PvNfqldUAmU,4744,2767,6477,https://www.youtube.com/watch?v=xIO-DgEXF0Q,46773,16079,473707,https://www.youtube.com/watch?v=PvNfqldUAmU,31804,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53497955,12652,4166,56013,https://www.youtube.com/watch?v=rngB01A15UE,6617,4402,8384,https://www.youtube.com/watch?v=gtGCqych0X4,14009,4166,56013,https://www.youtube.com/watch?v=rngB01A15UE,112591,27919,9867,54757,https://www.twitch.tv/videos/2327266242
664e1b310cf343b78623f99b31e40fae,396000,59075750,1187,1093,1712,https://www.youtube.com/watch?v=1-Ol9PVoXj0,1712,1605,1712,https://www.youtube.com/watch?v=1-Ol9PVoXj0,663,580,663,https://www.youtube.com/watch?v=erWAgK2QY38,17220,0,0,0,
5535c9524eb046c38e172ebfa06b302f,363000,98689398,12785,6191,102543,https://www.youtube.com/watch?v=KKGNI5ZBSy0,24870,10783,102543,https://www.youtube.com/watch?v=KKGNI5ZBSy0,7806,2783,30443,https://www.youtube.com/watch?v=aenFEtwviuA,71246,2379,1379,7615,https://www.twitch.tv/videos/2329790837
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17446299,3006,1648,4757,https://www.youtube.com/watch?v=jEfBwTw7FGw,2774,699,3268,https://www.youtube.com/watch?v=kYoOlgrEyjw,3521,1687,4757,https://www.youtube.com/watch?v=jEfBwTw7FGw,55711,2299,288,3188,https://www.twitch.tv/videos/2326274512
897400f2658a483286ca6acc927006ca,223000,32927991,2424,1324,13254,https://www.youtube.com/watch?v=uXyug1iZkUE,2481,1476,5685,https://www.youtube.com/watch?v=FOi5Zf7tN9U,1957,648,13254,https://www.youtube.com/watch?v=uXyug1iZkUE,10036,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,8991959,5641,1234,11474,https://www.youtube.com/watch?v=F0_zPOzqR6g,5641,1234,11474,https://www.youtube.com/watch?v=F0_zPOzqR6g,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,209000,46596697,11622,6805,59874,https://www.youtube.com/watch?v=rjmBnedZCWE,11078,5205,59874,https://www.youtube.com/watch?v=rjmBnedZCWE,12270,7372,27825,https://www.youtube.com/watch?v=1ldrg4Jc77o,52219,4304,1930,16362,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,199000,68888607,1494,836,188131,https://www.youtube.com/watch?v=BHueOE7cMDU,1323,404,6904,https://www.youtube.com/watch?v=bT0asLvB3jE,24605,15067,188131,https://www.youtube.com/watch?v=BHueOE7cMDU,2047,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25653910,7588,3060,18585,https://www.youtube.com/watch?v=rO4ctI4ddw0,7588,2960,18585,https://www.youtube.com/watch?v=rO4ctI4ddw0,10182,3744,14664,https://www.youtube.com/watch?v=gLtpRVwkPKU,13535,0,0,0,
