V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,523000,110004679,7115,3039,53068,https://www.youtube.com/watch?v=99FhT6tB4UE,4969,1489,6557,https://www.youtube.com/watch?v=xIO-DgEXF0Q,13479,6172,53068,https://www.youtube.com/watch?v=99FhT6tB4UE,31821,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53827389,15801,9206,60130,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6777,3160,16582,https://www.youtube.com/watch?v=5L-jVfCZRnE,18642,10159,60130,https://www.youtube.com/watch?v=LSPj9Vpo9dI,112982,27979,16492,53037,https://www.twitch.tv/videos/2334809819
664e1b310cf343b78623f99b31e40fae,396000,59130148,2704,2122,4609,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,2704,2122,4609,https://www.youtube.com/watch?v=DSnqUfY0Syw,17219,0,0,0,
5535c9524eb046c38e172ebfa06b302f,364000,99194648,13235,6916,114323,https://www.youtube.com/watch?v=4pDCwXxfudw,19058,8943,114323,https://www.youtube.com/watch?v=4pDCwXxfudw,8266,4049,36682,https://www.youtube.com/watch?v=aenFEtwviuA,71292,3328,920,7620,https://www.twitch.tv/videos/2329790837
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17465891,2894,1334,5091,https://www.youtube.com/watch?v=jEfBwTw7FGw,2762,1885,3026,https://www.youtube.com/watch?v=t2YgGVxRgTI,3327,963,5091,https://www.youtube.com/watch?v=jEfBwTw7FGw,55712,1293,1016,1521,https://www.twitch.tv/videos/2347498121
897400f2658a483286ca6acc927006ca,223000,33011825,2549,1365,24191,https://www.youtube.com/watch?v=EwVtC3IirwQ,2401,1290,6083,https://www.youtube.com/watch?v=FOi5Zf7tN9U,4743,3406,24191,https://www.youtube.com/watch?v=EwVtC3IirwQ,10067,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9000259,5651,833,8798,https://www.youtube.com/watch?v=OTZzHMWImxI,5651,833,8798,https://www.youtube.com/watch?v=OTZzHMWImxI,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,209000,46957928,12013,5886,60985,https://www.youtube.com/watch?v=rjmBnedZCWE,11316,3855,60985,https://www.youtube.com/watch?v=rjmBnedZCWE,19982,6954,34975,https://www.youtube.com/watch?v=1ldrg4Jc77o,52386,4520,1466,16382,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,200000,69066582,2482,641,105920,https://www.youtube.com/watch?v=XFhZ__Yvbm8,1570,483,7432,https://www.youtube.com/watch?v=bT0asLvB3jE,5765,4333,105920,https://www.youtube.com/watch?v=XFhZ__Yvbm8,2050,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25775592,8050,1687,14816,https://www.youtube.com/watch?v=gLtpRVwkPKU,8487,1742,13784,https://www.youtube.com/watch?v=6INlVbNHK90,7613,1632,14816,https://www.youtube.com/watch?v=gLtpRVwkPKU,13537,0,0,0,
d837e8fda137492c9d77882b98ff863a,183000,41286880,32321,21500,330692,https://www.youtube.com/watch?v=cku1uqbS3qQ,24995,10442,35519,https://www.youtube.com/watch?v=7Am5ZV2V08U,197166,81992,330692,https://www.youtube.com/watch?v=cku1uqbS3qQ,6771,0,0,0,
265a18972d244affae35711cfd1f9931,170000,17224538,4463,1339,31906,https://www.youtube.com/watch?v=OrMGB8ZBOTk,4993,1423,31906,https://www.youtube.com/watch?v=OrMGB8ZBOTk,3361,1196,10686,https://www.youtube.com/watch?v=6lKt9zzFuFs,10276,1052,412,3463,https://www.twitch.tv/videos/2352171072
e93bd1102e214cbaa71cc5b2e4a53595,163000,24361960,18997,9981,68234,https://www.youtube.com/watch?v=8184iqrNyC4,18997,9596,32847,https://www.youtube.com/watch?v=_Ni4UugmzOo,19101,10186,68234,https://www.youtube.com/watch?v=8184iqrNyC4,72148,28261,11492,35671,https://www.twitch.tv/videos/2337148504
182da09d8d454f37a52ec546cbb35e39,154000,1802287,58190,45265,242760,https://www.youtube.com/watch?v=vw9hZ-cN5bw,0,0,0,,58190,45265,242760,https://www.youtube.com/watch?v=vw9hZ-cN5bw,0,0,0,0,
21428cae24af4607bffe25cb2746daa6,145000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
c04f006e69e04000a68cd0c41f888eb2,144000,9704378,5083,2514,7477,https://www.youtube.com/watch?v=ljNe5dLWS2k,5083,2514,7477,https://www.youtube.com/watch?v=ljNe5dLWS2k,0,0,0,,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,142000,13667687,3642,1649,11416,https://www.youtube.com/watch?v=JJhly5EtAfw,3335,1348,5949,https://www.youtube.com/watch?v=JDifVURvQRk,5088,1890,11416,https://www.youtube.com/watch?v=JJhly5EtAfw,5504,0,0,0,
2741a90689f342548daad7f760b0a8f7,137000,32378181,45088,14014,252912,https://www.youtube.com/watch?v=dwl2eH0V3Is,15947,7571,39290,https://www.youtube.com/watch?v=2CeSagRGvXc,58791,24697,252912,https://www.youtube.com/watch?v=dwl2eH0V3Is,5201,1834,1580,4055,https://www.twitch.tv/videos/2353130517
bafb134fd2f849898d6242d1f5f683cc,135000,17902245,6440,2701,34806,https://www.youtube.com/watch?v=7roS42wkxlA,5962,2409,34806,https://www.youtube.com/watch?v=7roS42wkxlA,7325,2888,16399,https://www.youtube.com/watch?v=mvSWQep2aNY,35402,7761,4899,10059,https://www.twitch.tv/videos/2343003659
c82ab1b4f8f64d1f84cae4ce09aa0dea,132000,18460885,13811,5803,39825,https://www.youtube.com/watch?v=s4J1MpwkfbM,13197,5175,18452,https://www.youtube.com/watch?v=kS_h6kRMRVc,18789,6431,39825,https://www.youtube.com/watch?v=s4J1MpwkfbM,45376,18063,8802,33386,https://www.twitch.tv/videos/2352970863
c65e7caaf81a43249d5132b9fe312b24,124000,6945721,15445,4848,29366,https://www.youtube.com/watch?v=2YI_LyC1FnU,17452,4928,29366,https://www.youtube.com/watch?v=2YI_LyC1FnU,5478,230,5478,https://www.youtube.com/watch?v=KDGEVM2VgGI,0,0,0,0,
0641a9c8b9a94994aaa33e0c86fef75b,122000,20554387,7064,2639,57031,https://www.youtube.com/watch?v=suZ83kKuOV8,4557,2082,8391,https://www.youtube.com/watch?v=OIdzKFF8Ax8,20873,5247,57031,https://www.youtube.com/watch?v=suZ83kKuOV8,5571,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,121000,12292962,3944,2204,34564,https://www.youtube.com/watch?v=NNwUZodEH1c,4151,2709,34564,https://www.youtube.com/watch?v=NNwUZodEH1c,2671,1372,6247,https://www.youtube.com/watch?v=NQiaVrQNTNw,24219,9778,5577,17188,https://www.twitch.tv/videos/2352074171
58abad4aa8de49efb785367503dfd92c,120000,13669911,13537,13066,23859,https://www.youtube.com/watch?v=wdYElM8Ahf4,13537,13066,23859,https://www.youtube.com/watch?v=wdYElM8Ahf4,0,0,0,,0,0,0,0,
ab4f892ca62e4043b6287bdfe50b145d,111000,17750030,631,112,729,https://www.youtube.com/watch?v=nbTNY5mFvD8,631,112,729,https://www.youtube.com/watch?v=nbTNY5mFvD8,0,0,0,,1449,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,111000,4759263,1856,1465,3357,https://www.youtube.com/watch?v=JvCnIqQT9_M,2103,1556,3357,https://www.youtube.com/watch?v=JvCnIqQT9_M,780,384,930,https://www.youtube.com/watch?v=p22_7yG9q5c,0,0,0,0,
6dc75ab227e34c928598bde8f2d324bf,109000,18731515,6809,3930,78470,https://www.youtube.com/watch?v=9nx1hDR_4dQ,5971,3578,14860,https://www.youtube.com/watch?v=r0WJw9FBfc0,22202,3930,78470,https://www.youtube.com/watch?v=9nx1hDR_4dQ,0,0,0,0,
e78cffa246c24a1c88031151cad8c385,108000,7697108,2776,1042,43213,https://www.youtube.com/watch?v=Z0FyTL0oHeo,2050,808,4405,https://www.youtube.com/watch?v=0mJL1VRz-Ts,7619,1952,43213,https://www.youtube.com/watch?v=Z0FyTL0oHeo,2051,0,0,0,
