V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,525000,110710205,19876,9208,267103,https://www.youtube.com/watch?v=vG3wFoDu7-A,4077,690,5243,https://www.youtube.com/watch?v=2VN-xc7tRgg,22023,13158,267103,https://www.youtube.com/watch?v=vG3wFoDu7-A,31855,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,54179949,18585,9678,65218,https://www.youtube.com/watch?v=LSPj9Vpo9dI,7249,1303,17420,https://www.youtube.com/watch?v=5L-jVfCZRnE,22280,10448,65218,https://www.youtube.com/watch?v=LSPj9Vpo9dI,113625,32807,14226,50151,https://www.twitch.tv/videos/2363999644
664e1b310cf343b78623f99b31e40fae,397000,59214437,3574,1437,6238,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,3574,1437,6238,https://www.youtube.com/watch?v=DSnqUfY0Syw,17213,0,0,0,
5535c9524eb046c38e172ebfa06b302f,365000,100235534,14151,8177,128133,https://www.youtube.com/watch?v=4pDCwXxfudw,18546,10601,128133,https://www.youtube.com/watch?v=4pDCwXxfudw,12140,7728,80626,https://www.youtube.com/watch?v=ZzlXaH9jrTQ,71392,2529,1162,6774,https://www.twitch.tv/videos/2356622337
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17498727,2521,1254,3303,https://www.youtube.com/watch?v=Q9ZcbvMSE7k,2521,1388,3303,https://www.youtube.com/watch?v=Q9ZcbvMSE7k,2405,728,2824,https://www.youtube.com/watch?v=MwKRtEmZSCs,55716,1382,695,2137,https://www.twitch.tv/videos/2359468338
897400f2658a483286ca6acc927006ca,224000,33167726,2934,1215,107228,https://www.youtube.com/watch?v=CnHukLNDX70,2161,645,3035,https://www.youtube.com/watch?v=aytlxYNQMgM,11847,5134,107228,https://www.youtube.com/watch?v=CnHukLNDX70,10092,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9012399,6438,251,6438,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,6438,251,6438,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,210000,47377217,11372,3877,61711,https://www.youtube.com/watch?v=rjmBnedZCWE,10729,3907,61711,https://www.youtube.com/watch?v=rjmBnedZCWE,12016,3846,33126,https://www.youtube.com/watch?v=syHumkz3ux8,52478,4835,1663,16388,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,201000,69554805,5518,3101,95799,https://www.youtube.com/watch?v=tiYzuzsMnLQ,4670,816,7990,https://www.youtube.com/watch?v=bT0asLvB3jE,7143,3147,95799,https://www.youtube.com/watch?v=tiYzuzsMnLQ,2051,0,0,0,
d837e8fda137492c9d77882b98ff863a,193000,44766696,33834,21188,371614,https://www.youtube.com/watch?v=cku1uqbS3qQ,26160,12937,69907,https://www.youtube.com/watch?v=l0cs5vOUsY0,190200,72801,371614,https://www.youtube.com/watch?v=cku1uqbS3qQ,7225,0,0,0,
182da09d8d454f37a52ec546cbb35e39,192000,4970860,103888,65228,329172,https://www.youtube.com/watch?v=r8Rwh9biPKs,100580,78858,329172,https://www.youtube.com/watch?v=r8Rwh9biPKs,106805,63826,265553,https://www.youtube.com/watch?v=wPBXdptrzqM,0,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25955546,7561,5021,19153,https://www.youtube.com/watch?v=trMDyC8woWw,12915,8676,19153,https://www.youtube.com/watch?v=trMDyC8woWw,7068,2585,8446,https://www.youtube.com/watch?v=-Ezfv6I7jAk,13543,0,0,0,
265a18972d244affae35711cfd1f9931,171000,17366425,3533,1362,19966,https://www.youtube.com/watch?v=sPR8xev5Whk,3152,1002,19966,https://www.youtube.com/watch?v=sPR8xev5Whk,3671,1859,8406,https://www.youtube.com/watch?v=TZEP5fPPTV8,10288,1016,367,3464,https://www.twitch.tv/videos/2352171072
e93bd1102e214cbaa71cc5b2e4a53595,164000,24636590,17305,6961,33025,https://www.youtube.com/watch?v=_Ni4UugmzOo,17354,7306,33025,https://www.youtube.com/watch?v=_Ni4UugmzOo,16735,4129,25037,https://www.youtube.com/watch?v=dgSUv8u8-1w,72565,27798,12829,36770,https://www.twitch.tv/videos/2357567235
c04f006e69e04000a68cd0c41f888eb2,146000,9785421,4830,2477,7484,https://www.youtube.com/watch?v=rWtmxH3qBrI,4830,2477,7484,https://www.youtube.com/watch?v=rWtmxH3qBrI,0,0,0,,0,0,0,0,
21428cae24af4607bffe25cb2746daa6,145000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,142000,13753632,4050,1859,17254,https://www.youtube.com/watch?v=1kDmD5esfDM,3347,1580,4077,https://www.youtube.com/watch?v=T3G_-b17Zfs,6259,2323,17254,https://www.youtube.com/watch?v=1kDmD5esfDM,5584,0,0,0,
2741a90689f342548daad7f760b0a8f7,138000,32766312,41982,15778,212622,https://www.youtube.com/watch?v=dKsHpbONdTg,17724,6768,20232,https://www.youtube.com/watch?v=dSUefa7b1Os,52571,29958,212622,https://www.youtube.com/watch?v=dKsHpbONdTg,5417,1908,1579,2249,https://www.twitch.tv/videos/2360705660
bafb134fd2f849898d6242d1f5f683cc,135000,18043635,6371,2383,32447,https://www.youtube.com/watch?v=M06IhtqVjjo,6030,2383,17242,https://www.youtube.com/watch?v=c8ERClEqtZk,9108,3499,32447,https://www.youtube.com/watch?v=M06IhtqVjjo,35427,8007,1988,10066,https://www.twitch.tv/videos/2343003659
c82ab1b4f8f64d1f84cae4ce09aa0dea,133000,18618894,14426,4712,37122,https://www.youtube.com/watch?v=7tmxS-HJE08,14426,5052,37122,https://www.youtube.com/watch?v=7tmxS-HJE08,12212,3787,19705,https://www.youtube.com/watch?v=P7M9xuAxZMQ,45524,20228,6901,33603,https://www.twitch.tv/videos/2352970863
c65e7caaf81a43249d5132b9fe312b24,125000,7114948,15299,7767,36156,https://www.youtube.com/watch?v=41WOY5T6cZg,15299,7767,36156,https://www.youtube.com/watch?v=41WOY5T6cZg,0,0,0,,0,0,0,0,
0641a9c8b9a94994aaa33e0c86fef75b,123000,20735549,4861,3251,62957,https://www.youtube.com/watch?v=0YifnhRzcyg,3814,1668,6067,https://www.youtube.com/watch?v=BnpTzUn-EkQ,15497,7030,62957,https://www.youtube.com/watch?v=0YifnhRzcyg,5581,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,122000,12424580,4162,1575,50698,https://www.youtube.com/watch?v=NNwUZodEH1c,6660,1996,50698,https://www.youtube.com/watch?v=NNwUZodEH1c,2850,951,7102,https://www.youtube.com/watch?v=Dp9ACK22eGI,24571,9355,2962,17215,https://www.twitch.tv/videos/2352074171
58abad4aa8de49efb785367503dfd92c,121000,13880712,22620,21814,46852,https://www.youtube.com/watch?v=wdYElM8Ahf4,22620,21814,46852,https://www.youtube.com/watch?v=wdYElM8Ahf4,0,0,0,,0,0,0,0,
ab4f892ca62e4043b6287bdfe50b145d,111000,17769738,0,0,0,,0,0,0,,0,0,0,,1448,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,111000,4772494,2853,1108,4546,https://www.youtube.com/watch?v=9LgOZ3duQlk,2853,1108,4546,https://www.youtube.com/watch?v=9LgOZ3duQlk,1900,1617,3056,https://www.youtube.com/watch?v=XFNrTUJLehM,0,0,0,0,
e78cffa246c24a1c88031151cad8c385,109000,7760294,2871,1492,17657,https://www.youtube.com/watch?v=vgCCWq5aEnk,2575,1391,4648,https://www.youtube.com/watch?v=8mLuV_OGefU,5198,1832,17657,https://www.youtube.com/watch?v=vgCCWq5aEnk,2068,0,0,0,
6dc75ab227e34c928598bde8f2d324bf,109000,18904134,6222,3509,21212,https://www.youtube.com/watch?v=DZ_Z7qL5OV4,6391,3245,14914,https://www.youtube.com/watch?v=r0WJw9FBfc0,4873,3676,21212,https://www.youtube.com/watch?v=DZ_Z7qL5OV4,0,0,0,0,
f1b5f88144e14bd188e17b2f98303713,107000,4442828,9667,6103,18859,https://www.youtube.com/watch?v=q3I0GSUfRkQ,9667,6103,18859,https://www.youtube.com/watch?v=q3I0GSUfRkQ,0,0,0,,0,0,0,0,
fa5a7cdc259543259af42bb23f1e4041,107000,18740037,4071,2734,22517,https://www.youtube.com/watch?v=RzyzQG4EO1o,3239,1807,4888,https://www.youtube.com/watch?v=CWC1IblJ1Iw,7862,4753,22517,https://www.youtube.com/watch?v=RzyzQG4EO1o,0,0,0,0,
04d2ff1dde6b4bb68503a734274f4b7e,103000,7205415,3320,1502,4627,https://www.youtube.com/watch?v=BhKL6sUbjMA,3638,1559,4627,https://www.youtube.com/watch?v=BhKL6sUbjMA,1498,1444,1498,https://www.youtube.com/watch?v=MYeNqCHkgY8,0,0,0,0,
b126053a1356460ebf85a874a6a55aca,102000,33598864,3271,1400,6375,https://www.youtube.com/watch?v=8MeMOFMoB1E,3302,1556,6375,https://www.youtube.com/watch?v=8MeMOFMoB1E,629,433,1150,https://www.youtube.com/watch?v=PRSRk0ApnGk,0,0,0,0,
b4a1791208fd4d85b7b08ee2bad0c236,102000,8961821,3917,2386,10597,https://www.youtube.com/watch?v=Y-cCmB0rGTw,4179,2402,10597,https://www.youtube.com/watch?v=Y-cCmB0rGTw,3604,2320,6216,https://www.youtube.com/watch?v=LDbN6XISrkQ,0,0,0,0,
98e3a5838fec4a6caa936ae35485de23,96100,6814353,1687,463,4594,https://www.youtube.com/watch?v=qJ0_J9cdWmY,3082,690,4594,https://www.youtube.com/watch?v=qJ0_J9cdWmY,858,455,1000,https://www.youtube.com/watch?v=sgwR2_sPRbM,0,0,0,0,
a9b855767b2d432c9f263e3427ff33a6,94700,10129124,5393,2076,13787,https://www.youtube.com/watch?v=VyI1NGw8cn0,6102,2076,11306,https://www.youtube.com/watch?v=im212N-GVwA,4652,2647,13787,https://www.youtube.com/watch?v=VyI1NGw8cn0,0,0,0,0,
c0c033c9c8014562b58a7124b6b22fb0,92200,998663,869,351,6132,https://www.youtube.com/watch?v=OoCKo8fpKfI,796,397,2304,https://www.youtube.com/watch?v=wWQFvg30nuU,1095,327,6132,https://www.youtube.com/watch?v=OoCKo8fpKfI,0,0,0,0,
9cec24b011ee45648eb404066c997f49,92000,12672967,7322,3233,29097,https://www.youtube.com/watch?v=FeHBHOJiPhM,7364,3231,29097,https://www.youtube.com/watch?v=FeHBHOJiPhM,4102,3400,16659,https://www.youtube.com/watch?v=Uc1DN96uUMY,31478,8526,4098,13076,https://www.twitch.tv/videos/2343075282
3f4650e05ceb41008bd16869780b7af1,88800,26169948,32236,10134,156951,https://www.youtube.com/watch?v=-ABD3BkAyDE,10125,1879,23743,https://www.youtube.com/watch?v=TEDarSIBWr4,39045,13859,156951,https://www.youtube.com/watch?v=-ABD3BkAyDE,0,0,0,0,
ea4c1a67c2e445ad8028768616ceb659,84100,9209075,5463,2578,38200,https://www.youtube.com/watch?v=cFrML3fEcmw,5096,2338,38200,https://www.youtube.com/watch?v=cFrML3fEcmw,15988,2735,29198,https://www.youtube.com/watch?v=Wefs2DcLRd4,0,0,0,0,
5f12df329c6144e1a6c596f4fbcb9e81,81400,4581038,10930,7335,251447,https://www.youtube.com/watch?v=d8E8jIaFxhA,8090,7335,24593,https://www.youtube.com/watch?v=uvQ4vLZa13U,13780,6903,251447,https://www.youtube.com/watch?v=d8E8jIaFxhA,0,0,0,0,
