V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,523000,109861022,8566,5150,479875,https://www.youtube.com/watch?v=PvNfqldUAmU,4803,2441,6493,https://www.youtube.com/watch?v=xIO-DgEXF0Q,47313,14602,479875,https://www.youtube.com/watch?v=PvNfqldUAmU,31812,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53613451,12086,3158,51065,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6256,3158,8467,https://www.youtube.com/watch?v=gtGCqych0X4,14163,4172,51065,https://www.youtube.com/watch?v=LSPj9Vpo9dI,112704,28149,9404,54760,https://www.twitch.tv/videos/2327266242
664e1b310cf343b78623f99b31e40fae,396000,59091656,1254,1059,1787,https://www.youtube.com/watch?v=1-Ol9PVoXj0,1787,1541,1787,https://www.youtube.com/watch?v=1-Ol9PVoXj0,721,577,721,https://www.youtube.com/watch?v=erWAgK2QY38,17221,0,0,0,
5535c9524eb046c38e172ebfa06b302f,363000,98836249,14272,5618,104125,https://www.youtube.com/watch?v=KKGNI5ZBSy0,24962,10068,104125,https://www.youtube.com/watch?v=KKGNI5ZBSy0,7871,2491,32418,https://www.youtube.com/watch?v=aenFEtwviuA,71257,3327,1333,7616,https://www.twitch.tv/videos/2329790837
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17453958,3083,1524,4880,https://www.youtube.com/watch?v=jEfBwTw7FGw,2864,458,3297,https://www.youtube.com/watch?v=GUZS2uS_8I0,3603,1532,4880,https://www.youtube.com/watch?v=jEfBwTw7FGw,55715,2300,801,3197,https://www.twitch.tv/videos/2326274512
897400f2658a483286ca6acc927006ca,223000,32947074,2465,1421,13583,https://www.youtube.com/watch?v=uXyug1iZkUE,2495,1382,5789,https://www.youtube.com/watch?v=FOi5Zf7tN9U,2360,1421,13583,https://www.youtube.com/watch?v=uXyug1iZkUE,10040,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,8994612,5342,940,8652,https://www.youtube.com/watch?v=OTZzHMWImxI,5342,940,8652,https://www.youtube.com/watch?v=OTZzHMWImxI,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,209000,46715775,11597,5856,60267,https://www.youtube.com/watch?v=rjmBnedZCWE,11132,4572,60267,https://www.youtube.com/watch?v=rjmBnedZCWE,16679,8656,29813,https://www.youtube.com/watch?v=1ldrg4Jc77o,52218,4304,1753,16365,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,199000,68960578,1593,749,192906,https://www.youtube.com/watch?v=BHueOE7cMDU,1332,338,7033,https://www.youtube.com/watch?v=bT0asLvB3jE,13842,8011,192906,https://www.youtube.com/watch?v=BHueOE7cMDU,2048,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25695770,8039,3247,18654,https://www.youtube.com/watch?v=rO4ctI4ddw0,8039,3247,18654,https://www.youtube.com/watch?v=rO4ctI4ddw0,10259,3282,14709,https://www.youtube.com/watch?v=gLtpRVwkPKU,13538,0,0,0,
