V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,523000,110004679,7124,2980,53081,https://www.youtube.com/watch?v=99FhT6tB4UE,4971,1435,6560,https://www.youtube.com/watch?v=xIO-DgEXF0Q,13574,5731,53081,https://www.youtube.com/watch?v=99FhT6tB4UE,31822,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53827389,15816,9645,60224,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6778,3119,16591,https://www.youtube.com/watch?v=5L-jVfCZRnE,18680,10354,60224,https://www.youtube.com/watch?v=LSPj9Vpo9dI,112984,27979,16258,53038,https://www.twitch.tv/videos/2334809819
664e1b310cf343b78623f99b31e40fae,396000,59130148,2713,2107,4626,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,2713,2107,4626,https://www.youtube.com/watch?v=DSnqUfY0Syw,17219,0,0,0,
5535c9524eb046c38e172ebfa06b302f,364000,99194648,16142,6809,114512,https://www.youtube.com/watch?v=4pDCwXxfudw,19067,9457,114512,https://www.youtube.com/watch?v=4pDCwXxfudw,8273,4156,36707,https://www.youtube.com/watch?v=aenFEtwviuA,71294,3734,910,7620,https://www.twitch.tv/videos/2329790837
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17465891,2894,1318,5099,https://www.youtube.com/watch?v=jEfBwTw7FGw,2762,1861,3027,https://www.youtube.com/watch?v=t2YgGVxRgTI,3330,922,5099,https://www.youtube.com/watch?v=jEfBwTw7FGw,55711,1295,1007,1521,https://www.twitch.tv/videos/2347498121
897400f2658a483286ca6acc927006ca,224000,33011825,2554,1401,24356,https://www.youtube.com/watch?v=EwVtC3IirwQ,2472,1338,6084,https://www.youtube.com/watch?v=FOi5Zf7tN9U,4793,3402,24356,https://www.youtube.com/watch?v=EwVtC3IirwQ,10067,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9000259,5657,760,8799,https://www.youtube.com/watch?v=OTZzHMWImxI,5657,760,8799,https://www.youtube.com/watch?v=OTZzHMWImxI,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,209000,46957928,12018,5837,60995,https://www.youtube.com/watch?v=rjmBnedZCWE,11319,3790,60995,https://www.youtube.com/watch?v=rjmBnedZCWE,19992,6825,35066,https://www.youtube.com/watch?v=1ldrg4Jc77o,52386,4781,1606,16382,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,200000,69066582,2482,621,106021,https://www.youtube.com/watch?v=XFhZ__Yvbm8,1571,470,7436,https://www.youtube.com/watch?v=bT0asLvB3jE,5777,4294,106021,https://www.youtube.com/watch?v=XFhZ__Yvbm8,2050,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25775592,8062,1596,14816,https://www.youtube.com/watch?v=gLtpRVwkPKU,8504,1683,13788,https://www.youtube.com/watch?v=6INlVbNHK90,7621,1509,14816,https://www.youtube.com/watch?v=gLtpRVwkPKU,13537,0,0,0,
d837e8fda137492c9d77882b98ff863a,183000,41286880,32326,21428,331894,https://www.youtube.com/watch?v=cku1uqbS3qQ,25020,10174,35535,https://www.youtube.com/watch?v=7Am5ZV2V08U,197723,80637,331894,https://www.youtube.com/watch?v=cku1uqbS3qQ,6780,0,0,0,
265a18972d244affae35711cfd1f9931,170000,17224538,4467,1486,32017,https://www.youtube.com/watch?v=OrMGB8ZBOTk,4995,1413,32017,https://www.youtube.com/watch?v=OrMGB8ZBOTk,3363,1529,10742,https://www.youtube.com/watch?v=6lKt9zzFuFs,10275,1053,405,3463,https://www.twitch.tv/videos/2352171072
e93bd1102e214cbaa71cc5b2e4a53595,163000,24361960,19004,9861,68268,https://www.youtube.com/watch?v=8184iqrNyC4,19004,9462,32851,https://www.youtube.com/watch?v=_Ni4UugmzOo,19169,9915,68268,https://www.youtube.com/watch?v=8184iqrNyC4,72147,28261,11195,35671,https://www.twitch.tv/videos/2337148504
182da09d8d454f37a52ec546cbb35e39,155000,1802287,59648,47706,243079,https://www.youtube.com/watch?v=vw9hZ-cN5bw,0,0,0,,59648,47706,243079,https://www.youtube.com/watch?v=vw9hZ-cN5bw,0,0,0,0,
21428cae24af4607bffe25cb2746daa6,145000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
c04f006e69e04000a68cd0c41f888eb2,144000,9704378,5085,2475,7480,https://www.youtube.com/watch?v=ljNe5dLWS2k,5085,2475,7480,https://www.youtube.com/watch?v=ljNe5dLWS2k,0,0,0,,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,142000,13667687,3644,1629,11430,https://www.youtube.com/watch?v=JJhly5EtAfw,3335,1298,5950,https://www.youtube.com/watch?v=JDifVURvQRk,5091,1885,11430,https://www.youtube.com/watch?v=JJhly5EtAfw,5505,0,0,0,
2741a90689f342548daad7f760b0a8f7,137000,32378181,45229,13868,252991,https://www.youtube.com/watch?v=dwl2eH0V3Is,15966,7447,39301,https://www.youtube.com/watch?v=2CeSagRGvXc,58804,23916,252991,https://www.youtube.com/watch?v=dwl2eH0V3Is,5205,1834,1565,4062,https://www.twitch.tv/videos/2353130517
bafb134fd2f849898d6242d1f5f683cc,135000,17902245,6448,2649,34820,https://www.youtube.com/watch?v=7roS42wkxlA,5966,2370,34820,https://www.youtube.com/watch?v=7roS42wkxlA,7341,2793,16423,https://www.youtube.com/watch?v=mvSWQep2aNY,35402,7765,4837,10059,https://www.twitch.tv/videos/2343003659
c82ab1b4f8f64d1f84cae4ce09aa0dea,132000,18460885,13817,5645,39846,https://www.youtube.com/watch?v=s4J1MpwkfbM,13205,5068,18460,https://www.youtube.com/watch?v=kS_h6kRMRVc,18801,6221,39846,https://www.youtube.com/watch?v=s4J1MpwkfbM,45377,18063,8677,33398,https://www.twitch.tv/videos/2352970863
c65e7caaf81a43249d5132b9fe312b24,124000,6945721,15457,4793,29368,https://www.youtube.com/watch?v=2YI_LyC1FnU,17468,4872,29368,https://www.youtube.com/watch?v=2YI_LyC1FnU,5482,185,5482,https://www.youtube.com/watch?v=KDGEVM2VgGI,0,0,0,0,
0641a9c8b9a94994aaa33e0c86fef75b,122000,20565247,7065,2596,57042,https://www.youtube.com/watch?v=suZ83kKuOV8,4557,2039,8392,https://www.youtube.com/watch?v=OIdzKFF8Ax8,20918,5012,57042,https://www.youtube.com/watch?v=suZ83kKuOV8,5571,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,121000,12292962,3948,2157,34903,https://www.youtube.com/watch?v=NNwUZodEH1c,4154,2693,34903,https://www.youtube.com/watch?v=NNwUZodEH1c,2680,1356,6261,https://www.youtube.com/watch?v=NQiaVrQNTNw,24218,9779,5460,17189,https://www.twitch.tv/videos/2352074171
58abad4aa8de49efb785367503dfd92c,120000,13669911,3326,3269,24960,https://www.youtube.com/watch?v=wdYElM8Ahf4,3326,3269,24960,https://www.youtube.com/watch?v=wdYElM8Ahf4,0,0,0,,0,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,111000,4759263,1859,1443,3359,https://www.youtube.com/watch?v=JvCnIqQT9_M,2103,1537,3359,https://www.youtube.com/watch?v=JvCnIqQT9_M,783,379,931,https://www.youtube.com/watch?v=p22_7yG9q5c,0,0,0,0,
ab4f892ca62e4043b6287bdfe50b145d,111000,17750030,632,107,729,https://www.youtube.com/watch?v=nbTNY5mFvD8,632,107,729,https://www.youtube.com/watch?v=nbTNY5mFvD8,0,0,0,,1449,0,0,0,
6dc75ab227e34c928598bde8f2d324bf,109000,18731515,6681,3876,78559,https://www.youtube.com/watch?v=9nx1hDR_4dQ,5975,3537,14860,https://www.youtube.com/watch?v=r0WJw9FBfc0,21987,4043,78559,https://www.youtube.com/watch?v=9nx1hDR_4dQ,0,0,0,0,
e78cffa246c24a1c88031151cad8c385,108000,7697108,2779,1004,43231,https://www.youtube.com/watch?v=Z0FyTL0oHeo,2050,783,4405,https://www.youtube.com/watch?v=0mJL1VRz-Ts,7631,1892,43231,https://www.youtube.com/watch?v=Z0FyTL0oHeo,2051,0,0,0,
fa5a7cdc259543259af42bb23f1e4041,106000,18519153,4822,2134,20279,https://www.youtube.com/watch?v=RzyzQG4EO1o,3798,1971,6958,https://www.youtube.com/watch?v=WMOUXE71HXA,11664,3801,20279,https://www.youtube.com/watch?v=RzyzQG4EO1o,0,0,0,0,
f1b5f88144e14bd188e17b2f98303713,106000,4394032,7812,2038,16503,https://www.youtube.com/watch?v=q3I0GSUfRkQ,7812,2038,16503,https://www.youtube.com/watch?v=q3I0GSUfRkQ,0,0,0,,0,0,0,0,
04d2ff1dde6b4bb68503a734274f4b7e,103000,7170417,3143,1248,4576,https://www.youtube.com/watch?v=BhKL6sUbjMA,3143,1248,4576,https://www.youtube.com/watch?v=BhKL6sUbjMA,0,0,0,,0,0,0,0,
b126053a1356460ebf85a874a6a55aca,102000,33554535,3165,1312,7747,https://www.youtube.com/watch?v=KVCo54wzu-A,3348,1754,6953,https://www.youtube.com/watch?v=QNCvc0YOSs0,1170,105,7747,https://www.youtube.com/watch?v=KVCo54wzu-A,0,0,0,0,
b4a1791208fd4d85b7b08ee2bad0c236,102000,8901343,5356,2481,25336,https://www.youtube.com/watch?v=4lc1X8J5yhA,5274,2919,24160,https://www.youtube.com/watch?v=gzXWLOaofHs,5901,1999,25336,https://www.youtube.com/watch?v=4lc1X8J5yhA,0,0,0,0,
98e3a5838fec4a6caa936ae35485de23,96000,6793578,2512,613,5607,https://www.youtube.com/watch?v=nZA8ghpzlHc,2817,516,4572,https://www.youtube.com/watch?v=qJ0_J9cdWmY,1174,642,5607,https://www.youtube.com/watch?v=nZA8ghpzlHc,0,0,0,0,
