V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,525000,110678672,16376,6172,261078,https://www.youtube.com/watch?v=vG3wFoDu7-A,4070,840,5240,https://www.youtube.com/watch?v=2VN-xc7tRgg,20554,11741,261078,https://www.youtube.com/watch?v=vG3wFoDu7-A,31853,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,54156579,17781,9654,65080,https://www.youtube.com/watch?v=LSPj9Vpo9dI,7164,1543,17371,https://www.youtube.com/watch?v=5L-jVfCZRnE,21258,10680,65080,https://www.youtube.com/watch?v=LSPj9Vpo9dI,113465,32796,15622,50023,https://www.twitch.tv/videos/2363999644
664e1b310cf343b78623f99b31e40fae,397000,59208231,3521,1547,6139,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,3521,1547,6139,https://www.youtube.com/watch?v=DSnqUfY0Syw,17215,0,0,0,
5535c9524eb046c38e172ebfa06b302f,365000,100164673,15238,8259,127361,https://www.youtube.com/watch?v=4pDCwXxfudw,18604,10398,127361,https://www.youtube.com/watch?v=4pDCwXxfudw,12626,7425,79128,https://www.youtube.com/watch?v=ZzlXaH9jrTQ,71396,2637,1171,6772,https://www.twitch.tv/videos/2356622337
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17495079,2604,1230,3272,https://www.youtube.com/watch?v=Q9ZcbvMSE7k,2604,1287,3272,https://www.youtube.com/watch?v=Q9ZcbvMSE7k,2323,769,2807,https://www.youtube.com/watch?v=MwKRtEmZSCs,55720,1382,724,2135,https://www.twitch.tv/videos/2359468338
897400f2658a483286ca6acc927006ca,224000,33156081,2903,1124,105847,https://www.youtube.com/watch?v=CnHukLNDX70,2156,658,3028,https://www.youtube.com/watch?v=aytlxYNQMgM,10715,8204,105847,https://www.youtube.com/watch?v=CnHukLNDX70,10090,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9011535,6342,485,6342,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,6342,485,6342,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,210000,47344626,10728,4426,61651,https://www.youtube.com/watch?v=rjmBnedZCWE,10728,4426,61651,https://www.youtube.com/watch?v=rjmBnedZCWE,10051,4648,32977,https://www.youtube.com/watch?v=syHumkz3ux8,52474,4835,1785,16388,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,201000,69512873,4442,2634,93991,https://www.youtube.com/watch?v=tiYzuzsMnLQ,4171,1111,7960,https://www.youtube.com/watch?v=bT0asLvB3jE,4713,3469,93991,https://www.youtube.com/watch?v=tiYzuzsMnLQ,2051,0,0,0,
d837e8fda137492c9d77882b98ff863a,192000,44434797,31979,17307,367737,https://www.youtube.com/watch?v=cku1uqbS3qQ,26083,11014,65806,https://www.youtube.com/watch?v=l0cs5vOUsY0,183218,60357,367737,https://www.youtube.com/watch?v=cku1uqbS3qQ,7097,0,0,0,
