V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,523000,109988140,8421,3245,160769,https://www.youtube.com/watch?v=ySAAJonw7ig,4949,1688,6552,https://www.youtube.com/watch?v=xIO-DgEXF0Q,29323,7782,160769,https://www.youtube.com/watch?v=ySAAJonw7ig,31820,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53806934,16833,8693,59509,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6770,3301,16470,https://www.youtube.com/watch?v=5L-jVfCZRnE,20320,11306,59509,https://www.youtube.com/watch?v=LSPj9Vpo9dI,112952,28161,13551,53036,https://www.twitch.tv/videos/2334809819
664e1b310cf343b78623f99b31e40fae,396000,59124278,1923,1301,4322,https://www.youtube.com/watch?v=DSnqUfY0Syw,1923,1301,1923,https://www.youtube.com/watch?v=1-Ol9PVoXj0,2559,2082,4322,https://www.youtube.com/watch?v=DSnqUfY0Syw,17220,0,0,0,
5535c9524eb046c38e172ebfa06b302f,364000,99122140,13112,6953,112679,https://www.youtube.com/watch?v=4pDCwXxfudw,18347,9221,112679,https://www.youtube.com/watch?v=4pDCwXxfudw,8235,2850,36425,https://www.youtube.com/watch?v=aenFEtwviuA,71271,2616,954,7620,https://www.twitch.tv/videos/2329790837
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17464366,2879,1346,5062,https://www.youtube.com/watch?v=jEfBwTw7FGw,2746,1969,3012,https://www.youtube.com/watch?v=t2YgGVxRgTI,3287,1112,5062,https://www.youtube.com/watch?v=jEfBwTw7FGw,55710,1278,1042,1517,https://www.twitch.tv/videos/2347498121
897400f2658a483286ca6acc927006ca,223000,32990045,2550,1349,22767,https://www.youtube.com/watch?v=EwVtC3IirwQ,2459,1294,6049,https://www.youtube.com/watch?v=FOi5Zf7tN9U,4538,3398,22767,https://www.youtube.com/watch?v=EwVtC3IirwQ,10066,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,8999281,5597,1098,8768,https://www.youtube.com/watch?v=OTZzHMWImxI,5597,1098,8768,https://www.youtube.com/watch?v=OTZzHMWImxI,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,209000,46916007,11715,5781,60903,https://www.youtube.com/watch?v=rjmBnedZCWE,11203,4002,60903,https://www.youtube.com/watch?v=rjmBnedZCWE,19764,7125,34397,https://www.youtube.com/watch?v=1ldrg4Jc77o,52373,4305,1440,16381,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,200000,69046971,2100,673,104838,https://www.youtube.com/watch?v=XFhZ__Yvbm8,1728,442,7391,https://www.youtube.com/watch?v=bT0asLvB3jE,5619,4395,104838,https://www.youtube.com/watch?v=XFhZ__Yvbm8,2050,0,0,0,
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25762909,8008,2020,14808,https://www.youtube.com/watch?v=gLtpRVwkPKU,8440,1956,13765,https://www.youtube.com/watch?v=6INlVbNHK90,7576,2084,14808,https://www.youtube.com/watch?v=gLtpRVwkPKU,13535,0,0,0,
