V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,524000,110357193,11385,2776,182945,https://www.youtube.com/watch?v=vG3wFoDu7-A,5127,363,6604,https://www.youtube.com/watch?v=xIO-DgEXF0Q,18268,11115,182945,https://www.youtube.com/watch?v=vG3wFoDu7-A,31843,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,54039852,19106,7069,64446,https://www.youtube.com/watch?v=LSPj9Vpo9dI,6425,2356,17195,https://www.youtube.com/watch?v=5L-jVfCZRnE,21259,10536,64446,https://www.youtube.com/watch?v=LSPj9Vpo9dI,113284,30074,17109,46434,https://www.twitch.tv/videos/2353028026
664e1b310cf343b78623f99b31e40fae,397000,59177103,3268,1855,5671,https://www.youtube.com/watch?v=DSnqUfY0Syw,0,0,0,,3268,1855,5671,https://www.youtube.com/watch?v=DSnqUfY0Syw,17216,0,0,0,
5535c9524eb046c38e172ebfa06b302f,364000,99812941,15510,8017,124585,https://www.youtube.com/watch?v=4pDCwXxfudw,18501,8891,124585,https://www.youtube.com/watch?v=4pDCwXxfudw,11741,6519,70998,https://www.youtube.com/watch?v=ZzlXaH9jrTQ,71373,3328,883,6765,https://www.twitch.tv/videos/2356622337
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17484143,2653,1318,3639,https://www.youtube.com/watch?v=aIoJzqqqsaw,2567,1330,3119,https://www.youtube.com/watch?v=t2YgGVxRgTI,2739,653,3639,https://www.youtube.com/watch?v=aIoJzqqqsaw,55721,1466,1022,2088,https://www.twitch.tv/videos/2359468338
897400f2658a483286ca6acc927006ca,224000,33127630,2989,881,100454,https://www.youtube.com/watch?v=CnHukLNDX70,2499,807,6265,https://www.youtube.com/watch?v=FOi5Zf7tN9U,11934,6547,100454,https://www.youtube.com/watch?v=CnHukLNDX70,10075,0,0,0,
a9f6574e98f34b20a05269134930fb50,222000,9007544,6071,1249,6071,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,6071,1249,6071,https://www.youtube.com/watch?v=Ye9e7ZRwR8E,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,210000,47231727,12067,5447,61436,https://www.youtube.com/watch?v=rjmBnedZCWE,11256,5526,61436,https://www.youtube.com/watch?v=rjmBnedZCWE,16551,4744,38903,https://www.youtube.com/watch?v=1ldrg4Jc77o,52472,4781,2143,16387,https://www.twitch.tv/videos/2340572837
abd64c9a64e04fb1b23faa2480c1c106,200000,69344096,7810,2099,87042,https://www.youtube.com/watch?v=tiYzuzsMnLQ,2226,187,7810,https://www.youtube.com/watch?v=bT0asLvB3jE,9211,4186,87042,https://www.youtube.com/watch?v=tiYzuzsMnLQ,2051,0,0,0,
d837e8fda137492c9d77882b98ff863a,188000,43281531,33482,20161,354858,https://www.youtube.com/watch?v=cku1uqbS3qQ,25561,10412,43704,https://www.youtube.com/watch?v=OkM_Rjv7lAg,207396,70899,354858,https://www.youtube.com/watch?v=cku1uqbS3qQ,6939,0,0,0,
