V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,521000,109062830,6221,3927,392414,https://www.youtube.com/watch?v=PvNfqldUAmU,3738,2554,6221,https://www.youtube.com/watch?v=xIO-DgEXF0Q,83872,30591,392414,https://www.youtube.com/watch?v=PvNfqldUAmU,31784,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53244559,12125,5181,68230,https://www.youtube.com/watch?v=wpzPnSY00Pk,6340,4061,25502,https://www.youtube.com/watch?v=FqON_LuxC_k,13039,5239,68230,https://www.youtube.com/watch?v=wpzPnSY00Pk,112486,38385,12260,74349,https://www.twitch.tv/videos/2318715322
664e1b310cf343b78623f99b31e40fae,396000,59004917,1777,416,1815,https://www.youtube.com/watch?v=VdGMGTsa7rU,1815,237,1815,https://www.youtube.com/watch?v=VdGMGTsa7rU,1739,596,1739,https://www.youtube.com/watch?v=pntqzuxXvBI,17224,0,0,0,
5535c9524eb046c38e172ebfa06b302f,362000,97969263,10754,5063,87172,https://www.youtube.com/watch?v=KKGNI5ZBSy0,16357,9419,87172,https://www.youtube.com/watch?v=KKGNI5ZBSy0,5224,2248,30161,https://www.youtube.com/watch?v=B7-WZK7Joow,71171,2142,881,7606,https://www.twitch.tv/videos/2329790837
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17425265,2669,984,4458,https://www.youtube.com/watch?v=jqMHiWno3nI,2495,569,4458,https://www.youtube.com/watch?v=jqMHiWno3nI,3560,1591,3837,https://www.youtube.com/watch?v=jEfBwTw7FGw,55717,1000,131,2884,https://www.twitch.tv/videos/2326274512
897400f2658a483286ca6acc927006ca,223000,32897284,2365,968,12393,https://www.youtube.com/watch?v=uXyug1iZkUE,2365,1637,6187,https://www.youtube.com/watch?v=akECjdBqqWw,2449,851,12393,https://www.youtube.com/watch?v=uXyug1iZkUE,10021,0,0,0,
a9f6574e98f34b20a05269134930fb50,223000,8976429,5364,2153,11410,https://www.youtube.com/watch?v=F0_zPOzqR6g,5364,2153,11410,https://www.youtube.com/watch?v=F0_zPOzqR6g,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,208000,46012921,11039,4965,46049,https://www.youtube.com/watch?v=sxpvDT5BdZQ,9054,4965,15878,https://www.youtube.com/watch?v=Z_TnTJTpHSI,12566,4930,46049,https://www.youtube.com/watch?v=sxpvDT5BdZQ,51927,4249,3328,5977,https://www.twitch.tv/videos/2328178130
abd64c9a64e04fb1b23faa2480c1c106,198000,68447099,1797,753,148047,https://www.youtube.com/watch?v=BHueOE7cMDU,1383,639,4246,https://www.youtube.com/watch?v=WHc9wqHR8P0,45622,11321,148047,https://www.youtube.com/watch?v=BHueOE7cMDU,2045,79,47,103,https://www.twitch.tv/videos/2328334187
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25461165,10348,3942,19941,https://www.youtube.com/watch?v=6Qvts6Gxt0w,7240,3661,19941,https://www.youtube.com/watch?v=6Qvts6Gxt0w,11200,4223,13913,https://www.youtube.com/watch?v=gLtpRVwkPKU,13527,0,0,0,
