V5##VTuber ID,YouTube Subscriber Count,YouTube View Count,YouTube Recent Total Median View Count,YouTube Recent Total Popularity,YouTube Recent Total Highest View Count,YouTube Recent Total Highest Viewed URL,YouTube Recent Livestream Median View Count,YouTube Recent Livestream Popularity,YouTube Recent Livestream Highest View Count,YouTube Recent Livestream Highest Viewed URL,YouTube Recent Video Median View Count,YouTube Recent Video Popularity,YouTube Recent Video Highest View Count,YouTube Recent Video Highest Viewed URL,Twitch Follower Count,Twitch Recent Median View Count,Twitch Recent Popularity,Twitch Recent Highest View Count,Twitch Recent Highest Viewed URL
1c5619a4ece046dd8ba68ed343489ca3,521000,109160339,5641,3927,397733,https://www.youtube.com/watch?v=PvNfqldUAmU,3868,2489,6238,https://www.youtube.com/watch?v=xIO-DgEXF0Q,46103,30465,397733,https://www.youtube.com/watch?v=PvNfqldUAmU,31785,0,0,0,
f6a4e7aa8d0c4e5cb39d199845ec4d02,455000,53259677,11226,4874,68335,https://www.youtube.com/watch?v=wpzPnSY00Pk,6344,4065,25529,https://www.youtube.com/watch?v=FqON_LuxC_k,12135,4940,68335,https://www.youtube.com/watch?v=wpzPnSY00Pk,112488,37765,13383,74353,https://www.twitch.tv/videos/2318715322
664e1b310cf343b78623f99b31e40fae,396000,59010520,1788,397,1823,https://www.youtube.com/watch?v=VdGMGTsa7rU,1823,215,1823,https://www.youtube.com/watch?v=VdGMGTsa7rU,1753,579,1753,https://www.youtube.com/watch?v=pntqzuxXvBI,17224,0,0,0,
5535c9524eb046c38e172ebfa06b302f,362000,98015968,11112,5109,88152,https://www.youtube.com/watch?v=KKGNI5ZBSy0,16394,9477,88152,https://www.youtube.com/watch?v=KKGNI5ZBSy0,5933,2721,30202,https://www.youtube.com/watch?v=B7-WZK7Joow,71177,1846,855,7606,https://www.twitch.tv/videos/2329790837
4b6b055ada4d4f0ab63b7ad02a3fa3ef,227000,17425265,2679,950,4458,https://www.youtube.com/watch?v=jqMHiWno3nI,2500,550,4458,https://www.youtube.com/watch?v=jqMHiWno3nI,3572,1552,3872,https://www.youtube.com/watch?v=jEfBwTw7FGw,55720,597,127,2896,https://www.twitch.tv/videos/2326274512
897400f2658a483286ca6acc927006ca,223000,32899347,2371,921,12444,https://www.youtube.com/watch?v=uXyug1iZkUE,2371,1657,6190,https://www.youtube.com/watch?v=akECjdBqqWw,2454,828,12444,https://www.youtube.com/watch?v=uXyug1iZkUE,10020,0,0,0,
a9f6574e98f34b20a05269134930fb50,223000,8977471,5367,2109,11414,https://www.youtube.com/watch?v=F0_zPOzqR6g,5367,2109,11414,https://www.youtube.com/watch?v=F0_zPOzqR6g,0,0,0,,0,0,0,0,
7c06b9e316ce4ac18ce836cd72442bbe,208000,46044312,10018,4899,46243,https://www.youtube.com/watch?v=sxpvDT5BdZQ,9538,6107,15883,https://www.youtube.com/watch?v=Z_TnTJTpHSI,11436,4464,46243,https://www.youtube.com/watch?v=sxpvDT5BdZQ,51957,4276,3430,5977,https://www.twitch.tv/videos/2328178130
abd64c9a64e04fb1b23faa2480c1c106,198000,68484413,1652,761,151916,https://www.youtube.com/watch?v=BHueOE7cMDU,1390,623,4279,https://www.youtube.com/watch?v=WHc9wqHR8P0,36498,12999,151916,https://www.youtube.com/watch?v=BHueOE7cMDU,2046,80,47,106,https://www.twitch.tv/videos/2328334187
312fdd3c5e6d4aefa73fd3860ecc5613,185000,25483504,10364,3886,19964,https://www.youtube.com/watch?v=6Qvts6Gxt0w,7245,3599,19964,https://www.youtube.com/watch?v=6Qvts6Gxt0w,11217,4172,13977,https://www.youtube.com/watch?v=gLtpRVwkPKU,13526,0,0,0,
265a18972d244affae35711cfd1f9931,170000,17015972,5199,2234,31861,https://www.youtube.com/watch?v=0yDygi54E1E,5199,2234,31861,https://www.youtube.com/watch?v=0yDygi54E1E,5406,2692,15789,https://www.youtube.com/watch?v=C2nrAUJCwJ8,10209,1168,504,1922,https://www.twitch.tv/videos/2321444268
e93bd1102e214cbaa71cc5b2e4a53595,162000,23828904,16645,6303,57144,https://www.youtube.com/watch?v=8184iqrNyC4,15102,5083,26861,https://www.youtube.com/watch?v=AL2AcVKsWz4,18650,6614,57144,https://www.youtube.com/watch?v=8184iqrNyC4,71691,19072,5912,40180,https://www.twitch.tv/videos/2317214744
d837e8fda137492c9d77882b98ff863a,160000,35256882,41421,19841,425354,https://www.youtube.com/watch?v=SSnCAPbPnlw,15757,5784,83464,https://www.youtube.com/watch?v=hMqd0gtWpjw,120104,74001,425354,https://www.youtube.com/watch?v=SSnCAPbPnlw,5833,1331,1249,2350,https://www.twitch.tv/videos/2336322112
21428cae24af4607bffe25cb2746daa6,145000,0,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
c04f006e69e04000a68cd0c41f888eb2,144000,9623899,7743,3084,13407,https://www.youtube.com/watch?v=VVvogSxcv14,6827,3444,13407,https://www.youtube.com/watch?v=VVvogSxcv14,10869,1603,13100,https://www.youtube.com/watch?v=ZGDxQopeea0,0,0,0,0,
f110fd69b66941bab04de9ada563c6ac,141000,13546981,3428,2089,39157,https://www.youtube.com/watch?v=_TPjyCG3oM8,4057,2538,39157,https://www.youtube.com/watch?v=_TPjyCG3oM8,3265,1226,5853,https://www.youtube.com/watch?v=NoHZjluBJns,5487,0,0,0,
2741a90689f342548daad7f760b0a8f7,134000,31313242,54290,23674,103544,https://www.youtube.com/watch?v=OvpadGmz8rM,28277,21743,37182,https://www.youtube.com/watch?v=2CeSagRGvXc,61027,26391,103544,https://www.youtube.com/watch?v=OvpadGmz8rM,4139,1118,1012,1118,https://www.twitch.tv/videos/2335671371
bafb134fd2f849898d6242d1f5f683cc,134000,17691932,6097,3413,32732,https://www.youtube.com/watch?v=7roS42wkxlA,6779,2975,32732,https://www.youtube.com/watch?v=7roS42wkxlA,5281,3798,12006,https://www.youtube.com/watch?v=usyslgZvSVk,35257,13370,8107,24160,https://www.twitch.tv/videos/2328808495
c82ab1b4f8f64d1f84cae4ce09aa0dea,132000,18137742,10953,4359,58498,https://www.youtube.com/watch?v=MOyZIAcJUB0,13062,5554,18555,https://www.youtube.com/watch?v=67pNg1B5754,8374,3009,58498,https://www.youtube.com/watch?v=MOyZIAcJUB0,44707,20496,10822,38912,https://www.twitch.tv/videos/2325531039
c65e7caaf81a43249d5132b9fe312b24,122000,6727452,12466,6459,27055,https://www.youtube.com/watch?v=cftQqnpcapE,12466,7010,27055,https://www.youtube.com/watch?v=cftQqnpcapE,10465,2095,20592,https://www.youtube.com/watch?v=OTou071GkjU,0,0,0,0,
0641a9c8b9a94994aaa33e0c86fef75b,122000,20326524,7324,4999,72598,https://www.youtube.com/watch?v=RK2Y5eIJvVk,4772,1832,8092,https://www.youtube.com/watch?v=OIdzKFF8Ax8,28316,7516,72598,https://www.youtube.com/watch?v=RK2Y5eIJvVk,5537,0,0,0,
a3ce195c0069494c99849d0b1a10a7fd,121000,12102687,2788,1074,5783,https://www.youtube.com/watch?v=SDlmenUYFtw,4110,1916,5783,https://www.youtube.com/watch?v=SDlmenUYFtw,1670,763,2020,https://www.youtube.com/watch?v=wNY_vQEOOMs,23194,10212,3351,13725,https://www.twitch.tv/videos/2325625354
58abad4aa8de49efb785367503dfd92c,119000,13465702,0,0,0,,0,0,0,,0,0,0,,0,0,0,0,
494d2c5daf9f4a8a8e4538687e6be14c,114000,4741590,2058,918,3404,https://www.youtube.com/watch?v=Dj4UZb4zrig,2299,1131,3404,https://www.youtube.com/watch?v=Dj4UZb4zrig,734,676,734,https://www.youtube.com/watch?v=p22_7yG9q5c,0,0,0,0,
ab4f892ca62e4043b6287bdfe50b145d,111000,17727106,667,366,2088,https://www.youtube.com/watch?v=TGa-Tg53hYM,667,366,2088,https://www.youtube.com/watch?v=TGa-Tg53hYM,0,0,0,,1450,0,0,0,
